row_1,row_2,similarity,text_1,text_2
172,207,1.0,fortis hospital Mumbai,Fortis Hosp Mumbai
192,244,1.0,Apollo Hosp Pune,Apollo Hospital Pune
52,157,1.0,aiims Bangalore,AIIMS Bangalore
125,44,100.0,sunrise clinic Pune,Sunrise Clinic Pune
214,26,100.0,sunrise clinic Mumbai,sunrise clinic Mumbai
267,69,100.0,Fortis Hospital Mumbai,fortis hospital Mumbai
8,107,1.0,Apollo Hospital Bangalore,Apollo Hosp Bangalore
255,290,1.0,Fortis Hospital Mumbai,fortis hospital Mumbai
31,30,100.0,apollo hospital Mumbai,apollo hospital Mumbai
148,291,1.0,fortis hospital Pune,Fortis Hospital Pune
25,287,1.0,aiims Bangalore,aiims Bangalore
34,93,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
133,265,1.0,Apollo Hospital Delhi,Apollo Hosp Delhi
26,241,1.0,sunrise clinic Mumbai,Sunrise Clinic Mumbai
14,144,1.0,Fortis Hospital Pune,Fortis Hospital Pune
9,55,100.0,fortis hospital Mumbai,Fortis Hosp Mumbai
74,161,1.0,AIIMS Bangalore,AIIMS Bangalore
67,162,1.0,Apollo Hosp Bangalore,Apollo Hospital Bangalore
4,13,1.0,Fortis Hosp Pune,Fortis Hosp Pune
71,232,1.0,AIIMS Bangalore,aiims Bangalore
258,55,100.0,Fortis Hospital Mumbai,Fortis Hosp Mumbai
115,282,1.0,city hospital Mumbai,City Hospital Mumbai
182,239,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
189,123,100.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
183,280,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
135,175,1.0000000000000002,City Hospital Delhi,City Hosp Delhi
40,130,1.0,aiims Pune,aiims Pune
114,220,1.0,apollo hospital Bangalore,Apollo Hosp Bangalore
218,38,100.0,City Hosp Delhi,City Hosp Delhi
22,66,100.0,city hospital Pune,city hospital Pune
4,92,1.0,Fortis Hosp Pune,fortis hospital Pune
42,184,1.0,fortis hospital Delhi,Fortis Hosp Delhi
263,29,100.0,AIIMS Mumbai,AIIMS Mumbai
185,247,1.0,Fortis Hosp Bangalore,Fortis Hospital Bangalore
165,288,1.0,apollo hospital Mumbai,Apollo Hosp Mumbai
217,228,1.0,Sunrise Clinic Mumbai,sunrise clinic Mumbai
156,139,100.0,city hospital Delhi,City Hosp Delhi
299,27,100.0,Fortis Hosp Bangalore,Fortis Hosp Bangalore
97,219,1.0,sunrise clinic Bangalore,sunrise clinic Bangalore
175,135,100.0,City Hosp Delhi,City Hospital Delhi
169,15,100.0,sunrise clinic Delhi,Sunrise Clinic Delhi
252,20,100.0,City Hosp Pune,City Hospital Pune
123,214,1.0,Sunrise Clinic Mumbai,sunrise clinic Mumbai
122,8,100.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
53,219,1.0,Sunrise Clinic Bangalore,sunrise clinic Bangalore
69,258,1.0,fortis hospital Mumbai,Fortis Hospital Mumbai
164,42,100.0,fortis hospital Delhi,fortis hospital Delhi
9,191,1.0,fortis hospital Mumbai,Fortis Hospital Mumbai
236,266,1.0,sunrise clinic Mumbai,Sunrise Clinic Mumbai
2,118,1.0,fortis hospital Bangalore,Fortis Hosp Bangalore
107,251,1.0,Apollo Hosp Bangalore,Apollo Hospital Bangalore
44,102,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
114,250,1.0,apollo hospital Bangalore,Apollo Hospital Bangalore
60,244,1.0,apollo hospital Pune,Apollo Hospital Pune
269,17,100.0,Apollo Hosp Delhi,Apollo Hosp Delhi
181,207,1.0,Fortis Hosp Mumbai,Fortis Hosp Mumbai
246,29,100.0,AIIMS Mumbai,AIIMS Mumbai
35,187,1.0,Apollo Hospital Bangalore,apollo hospital Bangalore
11,139,1.0000000000000002,City Hospital Delhi,City Hosp Delhi
101,47,100.0,Apollo Hosp Mumbai,Apollo Hosp Mumbai
73,279,1.0,sunrise clinic Pune,sunrise clinic Pune
95,89,100.0,Fortis Hospital Bangalore,Fortis Hospital Bangalore
117,14,100.0,Fortis Hospital Pune,Fortis Hospital Pune
48,63,1.0,apollo hospital Mumbai,Apollo Hospital Mumbai
215,61,100.0,fortis hospital Delhi,fortis hospital Delhi
135,156,1.0000000000000002,City Hospital Delhi,city hospital Delhi
23,81,1.0,Sunrise Clinic Bangalore,sunrise clinic Bangalore
213,229,1.0,Fortis Hosp Delhi,fortis hospital Delhi
14,166,1.0,Fortis Hospital Pune,fortis hospital Pune
240,262,1.0,aiims Mumbai,aiims Mumbai
53,121,1.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
91,213,1.0,Fortis Hosp Delhi,Fortis Hosp Delhi
47,101,1.0,Apollo Hosp Mumbai,Apollo Hosp Mumbai
24,13,100.0,Fortis Hosp Pune,Fortis Hosp Pune
142,47,100.0,apollo hospital Mumbai,Apollo Hosp Mumbai
76,44,100.0,sunrise clinic Pune,Sunrise Clinic Pune
121,219,1.0,Sunrise Clinic Bangalore,sunrise clinic Bangalore
29,180,1.0,AIIMS Mumbai,AIIMS Mumbai
104,5,100.0,sunrise clinic Pune,Sunrise Clinic Pune
144,257,1.0,Fortis Hospital Pune,Fortis Hosp Pune
72,62,100.0,aiims Delhi,AIIMS Delhi
161,287,1.0,AIIMS Bangalore,aiims Bangalore
148,168,1.0,fortis hospital Pune,Fortis Hospital Pune
26,214,1.0,sunrise clinic Mumbai,sunrise clinic Mumbai
14,117,1.0,Fortis Hospital Pune,Fortis Hospital Pune
168,277,1.0,Fortis Hospital Pune,Fortis Hosp Pune
183,203,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
12,229,1.0,Fortis Hosp Delhi,fortis hospital Delhi
13,92,1.0,Fortis Hosp Pune,fortis hospital Pune
123,236,1.0,Sunrise Clinic Mumbai,sunrise clinic Mumbai
266,143,100.0,Sunrise Clinic Mumbai,sunrise clinic Mumbai
2,89,100.0,fortis hospital Bangalore,Fortis Hospital Bangalore
9,172,1.0,fortis hospital Mumbai,fortis hospital Mumbai
30,101,1.0,apollo hospital Mumbai,Apollo Hosp Mumbai
6,144,1.0,fortis hospital Pune,Fortis Hospital Pune
24,277,1.0,Fortis Hosp Pune,Fortis Hosp Pune
22,126,1.0000000000000002,city hospital Pune,city hospital Pune
262,49,100.0,aiims Mumbai,aiims Mumbai
19,254,1.0,AIIMS Pune,AIIMS Pune
121,65,100.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
137,288,1.0,Apollo Hospital Mumbai,Apollo Hosp Mumbai
215,42,100.0,fortis hospital Delhi,fortis hospital Delhi
63,248,1.0,Apollo Hospital Mumbai,apollo hospital Mumbai
74,58,100.0,AIIMS Bangalore,AIIMS Bangalore
37,69,100.0,Fortis Hospital Mumbai,fortis hospital Mumbai
228,236,1.0,sunrise clinic Mumbai,sunrise clinic Mumbai
4,144,1.0,Fortis Hosp Pune,Fortis Hospital Pune
17,238,1.0,Apollo Hosp Delhi,Apollo Hospital Delhi
147,207,1.0,Fortis Hospital Mumbai,Fortis Hosp Mumbai
183,233,1.0,Sunrise Clinic Pune,sunrise clinic Pune
1,162,1.0,Apollo Hosp Bangalore,Apollo Hospital Bangalore
83,14,100.0,Fortis Hosp Pune,Fortis Hospital Pune
143,225,1.0,sunrise clinic Mumbai,Sunrise Clinic Mumbai
123,266,1.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
77,122,1.0,Apollo Hosp Bangalore,Apollo Hospital Bangalore
38,11,100.0,City Hosp Delhi,City Hospital Delhi
44,203,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
107,34,100.0,Apollo Hosp Bangalore,Apollo Hospital Bangalore
57,297,1.0,Fortis Hospital Delhi,fortis hospital Delhi
207,69,100.0,Fortis Hosp Mumbai,fortis hospital Mumbai
282,212,100.0,City Hospital Mumbai,city hospital Mumbai
213,289,1.0,Fortis Hosp Delhi,Fortis Hospital Delhi
63,199,1.0,Apollo Hospital Mumbai,Apollo Hospital Mumbai
48,248,1.0,apollo hospital Mumbai,apollo hospital Mumbai
10,290,1.0,fortis hospital Mumbai,fortis hospital Mumbai
65,278,1.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
137,155,1.0,Apollo Hospital Mumbai,Apollo Hosp Mumbai
99,197,1.0,sunrise clinic Pune,Sunrise Clinic Pune
263,32,100.0,AIIMS Mumbai,AIIMS Mumbai
46,232,1.0,AIIMS Bangalore,aiims Bangalore
66,234,1.0000000000000002,city hospital Pune,City Hosp Pune
5,183,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
80,192,1.0,apollo hospital Pune,Apollo Hosp Pune
230,241,1.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
123,217,1.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
89,195,1.0,Fortis Hospital Bangalore,Fortis Hosp Bangalore
276,80,100.0,Apollo Hosp Pune,apollo hospital Pune
125,183,1.0,sunrise clinic Pune,Sunrise Clinic Pune
287,52,100.0,aiims Bangalore,aiims Bangalore
228,266,1.0,sunrise clinic Mumbai,Sunrise Clinic Mumbai
95,206,1.0,Fortis Hospital Bangalore,Fortis Hospital Bangalore
61,184,1.0,fortis hospital Delhi,Fortis Hosp Delhi
25,58,1.0,aiims Bangalore,AIIMS Bangalore
48,199,1.0,apollo hospital Mumbai,Apollo Hospital Mumbai
126,252,1.0000000000000002,city hospital Pune,City Hosp Pune
172,191,1.0,fortis hospital Mumbai,Fortis Hospital Mumbai
77,8,100.0,Apollo Hosp Bangalore,Apollo Hospital Bangalore
130,51,100.0,aiims Pune,AIIMS Pune
89,2,100.0,Fortis Hospital Bangalore,fortis hospital Bangalore
141,95,100.0,Fortis Hosp Bangalore,Fortis Hospital Bangalore
194,51,100.0,aiims Pune,AIIMS Pune
77,114,1.0,Apollo Hosp Bangalore,apollo hospital Bangalore
97,173,1.0,sunrise clinic Bangalore,sunrise clinic Bangalore
104,200,1.0,sunrise clinic Pune,Sunrise Clinic Pune
235,243,1.0000000000000002,City Hospital Bangalore,City Hosp Bangalore
179,25,100.0,AIIMS Bangalore,aiims Bangalore
262,264,1.0,aiims Mumbai,AIIMS Mumbai
31,248,1.0,apollo hospital Mumbai,apollo hospital Mumbai
53,173,1.0,Sunrise Clinic Bangalore,sunrise clinic Bangalore
289,297,1.0,Fortis Hospital Delhi,fortis hospital Delhi
34,77,1.0,Apollo Hospital Bangalore,Apollo Hosp Bangalore
85,11,100.0,City Hospital Delhi,City Hospital Delhi
232,287,1.0,aiims Bangalore,aiims Bangalore
26,225,1.0,sunrise clinic Mumbai,Sunrise Clinic Mumbai
93,107,1.0,Apollo Hospital Bangalore,Apollo Hosp Bangalore
103,138,1.0,AIIMS Delhi,AIIMS Delhi
86,242,1.0,Apollo Hosp Pune,apollo hospital Pune
98,21,100.0,AIIMS Delhi,AIIMS Delhi
8,170,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
92,144,1.0,fortis hospital Pune,Fortis Hospital Pune
124,16,100.0,city hospital Bangalore,City Hospital Bangalore
23,84,1.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
59,54,100.0,AIIMS Pune,AIIMS Pune
31,199,1.0,apollo hospital Mumbai,Apollo Hospital Mumbai
291,24,100.0,Fortis Hospital Pune,Fortis Hosp Pune
111,141,1.0,Fortis Hosp Bangalore,Fortis Hosp Bangalore
13,144,1.0,Fortis Hosp Pune,Fortis Hospital Pune
6,117,1.0,fortis hospital Pune,Fortis Hospital Pune
73,99,1.0,sunrise clinic Pune,sunrise clinic Pune
29,49,1.0,AIIMS Mumbai,aiims Mumbai
131,169,100.0,Sunrise Clinic Delhi,sunrise clinic Delhi
191,267,1.0,Fortis Hospital Mumbai,Fortis Hospital Mumbai
23,163,1.0,Sunrise Clinic Bangalore,sunrise clinic Bangalore
91,61,100.0,Fortis Hosp Delhi,fortis hospital Delhi
5,99,100.0,Sunrise Clinic Pune,sunrise clinic Pune
34,107,1.0,Apollo Hospital Bangalore,Apollo Hosp Bangalore
150,252,1.0000000000000002,City Hosp Pune,City Hosp Pune
189,108,100.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
35,220,1.0,Apollo Hospital Bangalore,Apollo Hosp Bangalore
9,69,100.0,fortis hospital Mumbai,fortis hospital Mumbai
29,262,1.0,AIIMS Mumbai,aiims Mumbai
68,289,1.0,Fortis Hospital Delhi,Fortis Hospital Delhi
146,71,100.0,AIIMS Bangalore,AIIMS Bangalore
121,173,1.0,Sunrise Clinic Bangalore,sunrise clinic Bangalore
214,225,1.0,sunrise clinic Mumbai,Sunrise Clinic Mumbai
129,288,1.0,Apollo Hosp Mumbai,Apollo Hosp Mumbai
138,253,1.0,AIIMS Delhi,AIIMS Delhi
164,289,1.0,fortis hospital Delhi,Fortis Hospital Delhi
153,61,100.0,Fortis Hospital Delhi,fortis hospital Delhi
0,298,1.0,Sunrise Clinic Bangalore,sunrise clinic Bangalore
19,132,1.0,AIIMS Pune,aiims Pune
6,13,1.0,fortis hospital Pune,Fortis Hosp Pune
230,108,100.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
21,98,1.0,AIIMS Delhi,AIIMS Delhi
181,191,1.0,Fortis Hosp Mumbai,Fortis Hospital Mumbai
110,99,100.0,Sunrise Clinic Pune,sunrise clinic Pune
101,31,100.0,Apollo Hosp Mumbai,apollo hospital Mumbai
15,131,100.0,Sunrise Clinic Delhi,Sunrise Clinic Delhi
260,86,100.0,Apollo Hosp Pune,Apollo Hosp Pune
77,174,1.0,Apollo Hosp Bangalore,apollo hospital Bangalore
203,76,100.0,Sunrise Clinic Pune,sunrise clinic Pune
26,256,1.0,sunrise clinic Mumbai,Sunrise Clinic Mumbai
70,72,1.0,aiims Delhi,aiims Delhi
171,294,1.0000000000000002,City Hospital Bangalore,City Hospital Bangalore
23,65,1.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
90,284,1.0,aiims Pune,aiims Pune
99,249,1.0,sunrise clinic Pune,Sunrise Clinic Pune
153,12,100.0,Fortis Hospital Delhi,Fortis Hosp Delhi
176,296,1.0,aiims Pune,AIIMS Pune
129,155,1.0,Apollo Hosp Mumbai,Apollo Hosp Mumbai
35,250,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
143,228,1.0,sunrise clinic Mumbai,sunrise clinic Mumbai
284,56,100.0,aiims Pune,AIIMS Pune
250,34,100.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
67,122,1.0,Apollo Hosp Bangalore,Apollo Hospital Bangalore
82,64,100.0,apollo hospital Delhi,Apollo Hospital Delhi
147,55,100.0,Fortis Hospital Mumbai,Fortis Hosp Mumbai
23,278,1.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
190,42,100.0,Fortis Hospital Delhi,fortis hospital Delhi
272,212,100.0,City Hosp Mumbai,city hospital Mumbai
126,43,100.0,city hospital Pune,City Hospital Pune
35,201,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
49,264,1.0,aiims Mumbai,AIIMS Mumbai
12,213,1.0,Fortis Hosp Delhi,Fortis Hosp Delhi
75,259,1.0,AIIMS Delhi,AIIMS Delhi
181,271,1.0,Fortis Hosp Mumbai,fortis hospital Mumbai
63,47,100.0,Apollo Hospital Mumbai,Apollo Hosp Mumbai
57,61,100.0,Fortis Hospital Delhi,fortis hospital Delhi
115,212,100.0,city hospital Mumbai,city hospital Mumbai
99,279,1.0,sunrise clinic Pune,sunrise clinic Pune
35,8,100.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
237,272,1.0,city hospital Mumbai,City Hosp Mumbai
186,195,1.0,fortis hospital Bangalore,Fortis Hosp Bangalore
153,42,100.0,Fortis Hospital Delhi,fortis hospital Delhi
94,122,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
130,54,100.0,aiims Pune,AIIMS Pune
192,231,1.0,Apollo Hosp Pune,Apollo Hospital Pune
221,40,100.0,AIIMS Pune,aiims Pune
46,52,1.0,AIIMS Bangalore,aiims Bangalore
73,110,1.0,sunrise clinic Pune,Sunrise Clinic Pune
104,203,1.0,sunrise clinic Pune,Sunrise Clinic Pune
12,164,1.0,Fortis Hosp Delhi,fortis hospital Delhi
78,24,100.0,Fortis Hospital Pune,Fortis Hosp Pune
89,149,1.0,Fortis Hospital Bangalore,Fortis Hosp Bangalore
100,221,1.0,aiims Pune,AIIMS Pune
270,14,100.0,Fortis Hospital Pune,Fortis Hospital Pune
57,12,100.0,Fortis Hospital Delhi,Fortis Hosp Delhi
209,68,100.0,fortis hospital Delhi,Fortis Hospital Delhi
102,44,100.0,Sunrise Clinic Pune,Sunrise Clinic Pune
63,48,100.0,Apollo Hospital Mumbai,apollo hospital Mumbai
26,228,1.0,sunrise clinic Mumbai,sunrise clinic Mumbai
147,191,1.0,Fortis Hospital Mumbai,Fortis Hospital Mumbai
277,4,100.0,Fortis Hosp Pune,Fortis Hosp Pune
98,62,100.0,AIIMS Delhi,AIIMS Delhi
262,112,100.0,aiims Mumbai,aiims Mumbai
6,14,100.0,fortis hospital Pune,Fortis Hospital Pune
289,61,100.0,Fortis Hospital Delhi,fortis hospital Delhi
150,43,100.0,City Hosp Pune,City Hospital Pune
26,123,100.0,sunrise clinic Mumbai,Sunrise Clinic Mumbai
106,65,100.0,sunrise clinic Bangalore,Sunrise Clinic Bangalore
265,120,100.0,Apollo Hosp Delhi,apollo hospital Delhi
90,132,1.0,aiims Pune,aiims Pune
107,162,1.0,Apollo Hosp Bangalore,Apollo Hospital Bangalore
24,291,1.0,Fortis Hosp Pune,Fortis Hospital Pune
104,233,1.0,sunrise clinic Pune,sunrise clinic Pune
4,14,100.0,Fortis Hosp Pune,Fortis Hospital Pune
179,58,100.0,AIIMS Bangalore,AIIMS Bangalore
31,47,100.0,apollo hospital Mumbai,Apollo Hosp Mumbai
132,51,100.0,aiims Pune,AIIMS Pune
57,42,100.0,Fortis Hospital Delhi,fortis hospital Delhi
289,12,100.0,Fortis Hospital Delhi,Fortis Hosp Delhi
11,175,1.0000000000000002,City Hospital Delhi,City Hosp Delhi
239,76,100.0,Sunrise Clinic Pune,sunrise clinic Pune
34,198,1.0,Apollo Hospital Bangalore,Apollo Hosp Bangalore
267,37,100.0,Fortis Hospital Mumbai,Fortis Hospital Mumbai
186,111,100.0,fortis hospital Bangalore,Fortis Hosp Bangalore
62,72,1.0,AIIMS Delhi,aiims Delhi
49,112,1.0,aiims Mumbai,aiims Mumbai
173,23,100.0,sunrise clinic Bangalore,Sunrise Clinic Bangalore
31,48,100.0,apollo hospital Mumbai,apollo hospital Mumbai
147,172,1.0,Fortis Hospital Mumbai,fortis hospital Mumbai
35,174,1.0,Apollo Hospital Bangalore,apollo hospital Bangalore
280,76,100.0,Sunrise Clinic Pune,sunrise clinic Pune
90,296,1.0,aiims Pune,AIIMS Pune
167,209,1.0,fortis hospital Delhi,fortis hospital Delhi
58,25,100.0,AIIMS Bangalore,aiims Bangalore
5,197,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
14,28,1.0,Fortis Hospital Pune,Fortis Hospital Pune
68,109,1.0,Fortis Hospital Delhi,Fortis Hospital Delhi
2,268,1.0,fortis hospital Bangalore,fortis hospital Bangalore
125,197,1.0,sunrise clinic Pune,Sunrise Clinic Pune
195,27,100.0,Fortis Hosp Bangalore,Fortis Hosp Bangalore
255,10,100.0,Fortis Hospital Mumbai,fortis hospital Mumbai
289,42,100.0,Fortis Hospital Delhi,fortis hospital Delhi
196,224,1.0,sunrise clinic Delhi,Sunrise Clinic Delhi
254,275,1.0,AIIMS Pune,AIIMS Pune
10,37,1.0,fortis hospital Mumbai,Fortis Hospital Mumbai
192,242,1.0,Apollo Hosp Pune,apollo hospital Pune
100,194,1.0,aiims Pune,aiims Pune
179,273,1.0,AIIMS Bangalore,AIIMS Bangalore
173,53,100.0,sunrise clinic Bangalore,Sunrise Clinic Bangalore
51,221,1.0,AIIMS Pune,AIIMS Pune
186,247,1.0,fortis hospital Bangalore,Fortis Hospital Bangalore
34,35,100.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
243,39,100.0,City Hosp Bangalore,City Hospital Bangalore
244,80,100.0,Apollo Hospital Pune,apollo hospital Pune
59,223,1.0,AIIMS Pune,AIIMS Pune
197,73,100.0,Sunrise Clinic Pune,sunrise clinic Pune
11,156,1.0000000000000002,City Hospital Delhi,city hospital Delhi
29,246,1.0,AIIMS Mumbai,AIIMS Mumbai
0,119,1.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
276,86,100.0,Apollo Hosp Pune,Apollo Hosp Pune
84,106,1.0,Sunrise Clinic Bangalore,sunrise clinic Bangalore
71,146,1.0,AIIMS Bangalore,AIIMS Bangalore
13,14,100.0,Fortis Hosp Pune,Fortis Hospital Pune
147,9,100.0,Fortis Hospital Mumbai,fortis hospital Mumbai
61,190,1.0,fortis hospital Delhi,Fortis Hospital Delhi
12,61,100.0,Fortis Hosp Delhi,fortis hospital Delhi
149,247,1.0,Fortis Hosp Bangalore,Fortis Hospital Bangalore
278,53,100.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
250,251,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
25,152,1.0,aiims Bangalore,aiims Bangalore
33,294,1.0000000000000002,city hospital Bangalore,City Hospital Bangalore
250,67,100.0,Apollo Hospital Bangalore,Apollo Hosp Bangalore
12,167,1.0,Fortis Hosp Delhi,fortis hospital Delhi
19,51,100.0,AIIMS Pune,AIIMS Pune
44,5,100.0,Sunrise Clinic Pune,Sunrise Clinic Pune
22,105,100.0,city hospital Pune,city hospital Pune
212,272,1.0,city hospital Mumbai,City Hosp Mumbai
141,2,100.0,Fortis Hosp Bangalore,fortis hospital Bangalore
249,5,100.0,Sunrise Clinic Pune,Sunrise Clinic Pune
32,205,1.0,AIIMS Mumbai,AIIMS Mumbai
209,215,1.0,fortis hospital Delhi,fortis hospital Delhi
20,126,1.0000000000000002,City Hospital Pune,city hospital Pune
201,35,100.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
273,25,100.0,AIIMS Bangalore,aiims Bangalore
177,16,100.0,City Hospital Bangalore,City Hospital Bangalore
79,19,100.0,AIIMS Pune,AIIMS Pune
268,2,100.0,fortis hospital Bangalore,fortis hospital Bangalore
182,183,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
42,68,100.0,fortis hospital Delhi,Fortis Hospital Delhi
131,50,100.0,Sunrise Clinic Delhi,sunrise clinic Delhi
52,71,100.0,aiims Bangalore,AIIMS Bangalore
0,274,1.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
271,9,100.0,fortis hospital Mumbai,fortis hospital Mumbai
137,142,1.0,Apollo Hospital Mumbai,apollo hospital Mumbai
38,85,1.0000000000000002,City Hosp Delhi,City Hospital Delhi
65,81,100.0,Sunrise Clinic Bangalore,sunrise clinic Bangalore
34,250,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
16,294,1.0000000000000002,City Hospital Bangalore,City Hospital Bangalore
240,41,100.0,aiims Mumbai,AIIMS Mumbai
34,122,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
76,197,1.0,sunrise clinic Pune,Sunrise Clinic Pune
36,217,1.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
226,131,100.0,Sunrise Clinic Delhi,Sunrise Clinic Delhi
223,40,100.0,AIIMS Pune,aiims Pune
152,157,1.0,aiims Bangalore,AIIMS Bangalore
173,219,1.0,sunrise clinic Bangalore,sunrise clinic Bangalore
251,1,100.0,Apollo Hospital Bangalore,Apollo Hosp Bangalore
78,117,1.0,Fortis Hospital Pune,Fortis Hospital Pune
81,65,100.0,sunrise clinic Bangalore,Sunrise Clinic Bangalore
5,249,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
34,201,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
107,116,1.0,Apollo Hosp Bangalore,apollo hospital Bangalore
111,186,1.0,Fortis Hosp Bangalore,fortis hospital Bangalore
125,249,1.0,sunrise clinic Pune,Sunrise Clinic Pune
128,216,1.0,Apollo Hospital Delhi,Apollo Hosp Delhi
197,239,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
295,80,100.0,apollo hospital Pune,apollo hospital Pune
164,61,100.0,fortis hospital Delhi,fortis hospital Delhi
51,194,1.0,AIIMS Pune,aiims Pune
34,8,100.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
257,13,100.0,Fortis Hosp Pune,Fortis Hosp Pune
263,49,100.0,AIIMS Mumbai,aiims Mumbai
94,1,100.0,Apollo Hospital Bangalore,Apollo Hosp Bangalore
61,57,100.0,fortis hospital Delhi,Fortis Hospital Delhi
24,6,100.0,Fortis Hosp Pune,fortis hospital Pune
5,200,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
37,181,1.0,Fortis Hospital Mumbai,Fortis Hosp Mumbai
54,127,1.0,AIIMS Pune,AIIMS Pune
171,39,100.0,City Hospital Bangalore,City Hospital Bangalore
0,121,1.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
207,271,1.0,Fortis Hosp Mumbai,fortis hospital Mumbai
5,279,1.0,Sunrise Clinic Pune,sunrise clinic Pune
204,24,100.0,Fortis Hosp Pune,Fortis Hosp Pune
22,252,1.0000000000000002,city hospital Pune,City Hosp Pune
53,65,1.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
278,298,1.0,Sunrise Clinic Bangalore,sunrise clinic Bangalore
125,279,1.0,sunrise clinic Pune,sunrise clinic Pune
28,83,1.0,Fortis Hospital Pune,Fortis Hosp Pune
216,265,1.0,Apollo Hosp Delhi,Apollo Hosp Delhi
1,35,1.0,Apollo Hosp Bangalore,Apollo Hospital Bangalore
184,209,1.0,Fortis Hosp Delhi,fortis hospital Delhi
73,249,1.0,sunrise clinic Pune,Sunrise Clinic Pune
158,30,100.0,Apollo Hospital Mumbai,apollo hospital Mumbai
99,110,1.0,sunrise clinic Pune,Sunrise Clinic Pune
60,208,100.0,apollo hospital Pune,Apollo Hospital Pune
122,251,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
41,112,100.0,AIIMS Mumbai,aiims Mumbai
9,37,1.0,fortis hospital Mumbai,Fortis Hospital Mumbai
141,247,1.0,Fortis Hosp Bangalore,Fortis Hospital Bangalore
197,76,100.0,Sunrise Clinic Pune,sunrise clinic Pune
130,19,100.0,aiims Pune,AIIMS Pune
222,30,100.0,apollo hospital Mumbai,apollo hospital Mumbai
229,57,100.0,fortis hospital Delhi,Fortis Hospital Delhi
134,89,100.0,Fortis Hospital Bangalore,Fortis Hospital Bangalore
